"id","name","bat_side","side","avg_batter_y_position","avg_batter_x_position","avg_foot_sep","avg_stance_angle","avg_intercept_y_vs_batter","avg_intercept_y_vs_plate"
593871,"Polanco, Jorge","L","L",26.767505038886622,28.219081375743105,32.071113757274006,-3.5958895201666286,32.03808272259916,5.256506974477144
669911,"Toglia, Michael","L","L",27.22924605576381,30.52743129214363,33.26214186834594,-6.091625907777881,27.27548445022155,0.04623839445773825
682657,"Martínez, Angel","L","L",31.13195358806948,25.691678999717997,35.938076227094534,-23.627823746459388,36.218512191633565,5.0865586035640575
669364,"Edwards, Xavier","L","L",21.69756570210866,24.632627057147275,29.216433147431765,-10.065420916013823,27.744609203700087,5.935017541401429
686797,"Lee, Brooks","L","L",26.429238253351002,27.543345621447898,33.49532462505863,-1.0715405992687355,28.54959688344764,2.1203586300966037
641680,"Heim, Jonah","L","L",29.945903252543506,30.811324695662652,22.39864592464707,-16.68059732385507,28.98020223241139,-0.9657010201321157
660688,"Ruiz, Keibert","L","L",35.15912263266597,23.501456943671627,27.434457809594115,-24.684832837545486,37.25460577072009,2.0954831380540746
669242,"Edman, Tommy","L","L",29.120283466471346,26.176008786765873,23.06850165845477,-14.29309583789451,29.444931018524233,0.32464755205291596
672275,"Bailey, Patrick","L","L",29.423158641070128,28.878359704143968,29.243831333596578,-12.75440908464368,31.564266237373253,2.141107596303133
668939,"Rutschman, Adley","L","L",26.421255319929646,26.38042804874181,39.45914325867824,-16.256552998131912,25.48191151107375,-0.9393438088558845
663968,"Mangum, Jake","L","L",26.399545863337778,28.901642135619042,22.94427316561888,-1.4656141415345962,19.404426612225123,-7.108880486526337
606466,"Marte, Ketel","L","L",31.166033022650797,21.81139547663643,20.991756467131623,-16.023752250419342,37.47818864773012,6.464264870877603
670764,"Walls, Taylor","L","L",27.92426612541111,26.787058749487358,28.11907203125015,-3.5549061385289646,24.507349449736754,-5.495806464259196
663728,"Raleigh, Cal","R","R",26.56692191587404,25.264147645736973,24.800203328785447,-2.3999983287970794,39.68753260187023,13.287726469499308
596019,"Lindor, Francisco","R","R",28.104553015523194,25.427576891125764,27.51813486004741,-9.293188238717518,31.053108162793848,-1.5929339725507
682829,"De La Cruz, Elly","R","R",29.16484133907255,30.042831912272405,29.49598295408232,-22.339944257633586,37.0897433628412,7.9249020237686665
664023,"Happ, Ian","R","R",30.115047786868494,28.337475595943694,23.993959953966506,-1.8595201629634726,34.60784446124943,4.492796674380951
645277,"Albies, Ozzie","R","R",33.172267249616716,17.60384249118844,28.700229057195514,-55.648090131323855,35.27348094809161,2.1012136984749006
668804,"Reynolds, Bryan","R","R",31.08698744219796,28.57117680199153,31.28407145601585,-2.062996188015562,27.46209042571926,-3.6248970164787195
608070,"Ramírez, José","R","R",29.3424174028333,25.51163288618181,27.54566989216339,-6.847569638662839,31.94237762936852,2.5999602265352024
691176,"Domínguez, Jasson","R","R",29.55019970198142,25.0768350131314,23.28485307253169,-23.886272054481783,28.202736289230582,-1.3474634127508374
672695,"Perdomo, Geraldo","R","R",21.813218585560367,25.899094706172942,42.09866112930627,-13.870330866585512,28.03514293127828,6.221924345717909
467793,"Santana, Carlos","R","R",28.70086742452345,27.450864520801623,27.247886247167845,-23.536388828841883,33.09875473854414,4.397887314020693
641680,"Heim, Jonah","R","R",28.99914432196674,31.36843336829292,24.496573717602022,-6.442771345124402,25.771178237417043,-3.2279660845497045
669364,"Edwards, Xavier","R","R",18.447264193338146,24.623785995767246,28.32522408743125,-8.763843435054477,30.618368201117338,12.17110400777921
650489,"Castro, Willi","R","R",31.70090938419044,27.672421315274406,23.921766225227614,-1.0758880022661943,31.512474647495466,-0.1884347366949939
682657,"Martínez, Angel","R","R",30.902163997057283,23.684157337683775,36.122100568745566,-23.982790524154094,39.639822231636614,8.948508615122698
669911,"Toglia, Michael","R","R",22.06015068035645,30.66770316979829,33.5822535702052,-3.8011470894540973,30.69136098677746,8.631210306421004
686797,"Lee, Brooks","R","R",25.79563301889533,29.86561409693794,35.269313905365955,-2.085639418068551,33.37976142270191,7.584128403806588
606466,"Marte, Ketel","R","R",30.05955651241841,24.975800525838448,19.84111060696775,6.2831165996834235,38.266192870978394,8.206636358559983
669242,"Edman, Tommy","R","R",27.17686632711328,29.131497535594466,23.96972802577431,-3.754207032981257,29.17543038152028,1.9985640544070122
650859,"Rengifo, Luis","R","R",18.175903420818127,26.89373272785842,34.38336196637096,-18.542155325723176,27.71730744991109,9.541404029092973
670764,"Walls, Taylor","R","R",30.861819743227105,25.072180215686117,26.38497163129423,-9.234832108206515,28.180262758133527,-2.681556985093593
672275,"Bailey, Patrick","R","R",28.10234823576259,28.58203896448772,26.636382179969008,-8.751914685790894,29.040883685875198,0.9385354501126031
605137,"Bell, Josh","R","R",31.9358311831535,28.10138118016542,29.578406700602095,-19.828348141041005,25.813853064194543,-6.121978118958948
663968,"Mangum, Jake","R","R",24.17199486255809,28.832907591514516,25.458655131915712,0.29479531645544615,27.86107482742294,3.0162414454247326
668939,"Rutschman, Adley","R","R",27.07682941332824,26.95870570529013,40.489929790702654,-3.6824838696510143,26.125729126967908,-0.9511002863603366
660688,"Ruiz, Keibert","R","R",30.050774871261925,30.870189848103895,30.35010452450435,-19.576859962805987,35.23955355869623,5.669874263272984
593871,"Polanco, Jorge","R","R",21.71825691809191,26.040410114874092,31.536568628088606,-14.892099815091731,36.0328250026713,14.314568084579385
